652	Пиджа́к&nbsp;(от&nbsp;англ&nbsp;pea-jacket в свою очередь от&nbsp;нидерл&nbsp;pijjekker&nbsp;(pij&nbsp;&mdash; разновидность грубой ткани и&nbsp;jekker&nbsp;&mdash;&nbsp;куртка))&nbsp;&mdash; часть&nbsp;костюма&nbsp;&mdash; верхняя одежда с открытым отложным&nbsp;воротником&nbsp;и застёгивающимися на&nbsp;пуговицы&nbsp;полами Служит верхней частью&nbsp;классического мужского костюмаhttps://ruwikipediaorg/wiki/Пиджак	29	2
653	Кардига́н&nbsp;(англ&nbsp;cardigan) &mdash; разновидность кофты &mdash; вязаный&nbsp;шерстяной&nbsp;жакет&nbsp;по фигуре без воротника с глубоким вырезом может быть на пуговицахНазван в честь&nbsp;седьмого графа Кардигана которому приписывают изобретение данного предмета одежды с целью утепления форменного&nbsp;мундираhttps://ruwikipediaorg/wiki/Кардиган	29	2
654	Блеск для губ&nbsp;(калька&nbsp;из&nbsp;англ&nbsp;lip gloss)&nbsp;&mdash;&nbsp;косметический&nbsp;продукт придающий&nbsp;губам&nbsp;блеск и едва различимый цветЧаще всего блеск для губ жидкой&nbsp;консистенции но иногда производится в твёрдом варианте (не путать с&nbsp;гигиенической помадой) Он может быть полностью прозрачным или полупрозрачным но также может содержать в себе блёстки или частички придающие губам металлический блеск эффект&nbsp;инея&nbsp;или эффект полных губ (с помощью&nbsp;коллагена)	33	2
655	Та́почки&nbsp;(прост&nbsp;та́пки&nbsp;тапу́ли&nbsp;ед ч&nbsp;та́пка&nbsp;та́почка тж&nbsp;та́пок&nbsp;та́почек)&nbsp;&mdash; вид лёгкой и мягкой домашней&nbsp;обувиТапочки обычно изготавливаются из мягкой&nbsp;ткани&nbsp;кожи&nbsp;и&nbsp;т&nbsp;п Обувь подобного покроя известна с древних времён Некоторые виды особенно предназначенные для посещения ванны бассейна и других влажных мест делаются из&nbsp;резины&nbsp;или&nbsp;пластика Тапочки могут иметь форму&nbsp;туфли&nbsp;или не иметь задника (шлёпанцы)&nbsp;Подошва&nbsp;у них обычно тонкая и не предоставляет серьёзной защиты для&nbsp;ноги В гостиницах банях и&nbsp;т&nbsp;п клиентам могут выдаваться так называемые одноразовые тапочкиhttps://ruwikipediaorg/wiki/Тапочки	29	2
656	Жакет&nbsp;(фр&nbsp;jaquette&nbsp;&mdash; куртка)&nbsp;&mdash; разновидность короткой верхней в основном женской одежды из&nbsp;трикотажа&nbsp;или&nbsp;шерстяной&nbsp;ткани[1] Имеет длинные или укороченные рукава Жакет напоминает&nbsp;пальто но в отличие от него шьётся из более лёгкой ткани и имеет малую длину Может быть однобортным двубортным или на молнии с воротником или без Традиционные жакеты имеют приталенный по фигуре силуэт но существуют различные вариации и более свободного крояКоко Шанель&nbsp;обогатила моду XX века&nbsp;твидовым&nbsp;жакетом без воротника отделанным&nbsp;тесьмой который теперь относят к&nbsp;деловому стилюОсновным признаком классического жакета считается приталенный внешний вид с одной единственной пуговицей Тем не менее нынешние&nbsp;модельеры&nbsp;пытаются из раза в раз внести в классический вариант какие-либо внешние измененияПостепенно внешний вид жакета терпит небольшие изменения Меняется форма ширина лацканов карманы и их количество А если говорить о фасонах то становится понятным что более популярным становится свободный кройhttps://ruwikipediaorg/wiki/Жакет	29	2
657	Название &laquo;лонгслив&raquo; переводится с английского как &laquo;длинный рукав&raquo; и подразумевает как раз футболку с длинным рукавом Для его пошива чаще всего используют тонкую ткань из хлопка иногда с добавлением стрейча или эластана Традиционный вырез горловины круглый хотя встречаются модели с V-образной формой Лонгсливы чаще всего удлиненныеСамая главная его деталь &ndash; это рукава Они бывают длинные или трехчетвертные Характерный крой &ndash; реглан хотя возможны варианты с пришитыми рукавами Изюминкой лонгсливов является двойной рукав В таком изделии из-под короткого рукава выглядывает длинный обычно контрастного цвета Эти футболки делают однотонными или украшенными различными рисунками эмблемами спортивных фирм надписями и принтамиhttps://glemcomua/articles-odegda-4/chem-otlichaetsya-longsliv-ot-svitshota	29	2
658	Бо́мбер&nbsp;(англ&nbsp;bomber jacket); другие названия&nbsp;куртка-бомбер&nbsp;бомбардировщик&nbsp;лётная куртка&nbsp;куртка &laquo;пилот&raquo;&nbsp;&mdash; верхняя одежда тип куртки созданный для пилотов&nbsp;ВВС США&nbsp;во время&nbsp;Второй мировой войны Со временем из чисто военной экипировки она перешла и в обычную одежду Отличительные черты куртки пилота&nbsp;&mdash; резинки на окончаниях рукавов и на поясеhttps://ruwikipediaorg/wiki/Бомбер	29	2
659	Ху́ди&nbsp;(англ&nbsp;hoodie&nbsp;от&nbsp;hood&nbsp;&mdash; &laquo;капюшон&raquo; мужской род)&nbsp;&mdash; разновидность&nbsp;свитера&nbsp;из мягкого хлопчатобумажного&nbsp;трикотажа&nbsp;или&nbsp;флиса&nbsp;с&nbsp;капюшоном По русской классификации его связывают с&nbsp;толстовкой или олимпийкой однако последняя в отличие от худи имеет застёжку спереди и некоторые другие различия Худи более сходно с&nbsp;анораком&nbsp;&mdash; лёгкой курткой с капюшоном тоже надеваемой через голову; как и анорак может иметь большие накладные карманы-&laquo;кенгурятники&raquo; спереди и шнуровку-утяжку на капюшонеhttps://ruwikipediaorg/wiki/Худи	29	2
660	Карандаш для губ не только подчеркивает контур но и моделирует форму губ С помощью карандаша для губ можно не только нарисовать их контур но и сделать макияж более стойким а цвет &ndash; насыщенным Косметическое средство состоит из растительных компонентов витаминов и он не просто делает контур губ четким и красивым но и всячески питает их защищает от влияния внешних факторовКарандаши для губ бывают:МягкиеТвердыеВ деревянном корпусеДвусторонниеВ пластиковой оболочке&nbsp;&nbsp;	33	2
661	Как правило асимметрия в них выполняется в уровне подола открывая дугообразно ноги прекрасной дамы от уровня мини спереди и опускаясь ниже щиколоток позади формируя иллюзию шлейфаhttps://cuturru/publ/garderob/jubki/asimmetrichnye_jubki_populjarnye_fasony_i_modeli	29	2
662	Велоцира́птор&nbsp;(лат&nbsp;Velociraptor; от&nbsp;лат&nbsp;velox&nbsp;&mdash; быстрый и&nbsp;raptor&nbsp;&mdash; охотник)&nbsp;&mdash; род хищных двуногих&nbsp;динозавров&nbsp;из семейства&nbsp;дромеозаврид подсемейства&nbsp;велоцирапторин Типовой вид&nbsp;&mdash;&nbsp;Velociraptor mongoliensis Жил в конце&nbsp;мелового периода&nbsp;849&mdash;706&nbsp;млн лет назад Его ископаемые остатки впервые обнаружены в&nbsp;республике Монголия В китайской&nbsp;Внутренней Монголии&nbsp;найден вид&nbsp;V osmolskae Велоцираптор был значительно меньше крупнейших представителей своего подсемейства:&nbsp;дакотараптора&nbsp;ютараптора&nbsp;и&nbsp;ахиллобатора &mdash; но также обладал рядом прогрессивных анатомических черт Он был двуногим пернатым плотоядным с длинным хвостом и увеличенным серповидным когтем на задней части стопы которые как полагают использовались для того чтобы схватить и выпотрошить добычу Велоцираптор можно отличить от других дромеозавридов по длинному и низкому черепу с приподнятой мордойВелоцираптор был небольшим динозавром до 15&nbsp;м в длину 40-70&nbsp;см в высоту и весил до 20 кг хотя существует мнение что он мог весить до 24&nbsp;кгПодобно большинству тероподов велоцираптор обладал четырьмя пальцами на задних конечностях из которых один был недоразвит и не участвовал в ходьбе и (как и тероподы) ступал на три пальца Дромеозавриды в том числе велоцираптор использовали только два: третий и четвёртый На втором находился большой сильно изогнутый коготь выраставший до 67&nbsp;мм в длину (по внешнему краю) Он ранее считался их основным оружием для умерщвления и разрывания жертв Однако впоследствии было экспериментально подтверждено что эти когти велоцираптор не использовал как лезвия (поскольку их внутренний изогнутый край был закруглённым а острый кончик не прорывал кожу животного а лишь прокалывал её); скорее всего они служили как бы крючьями с помощью которых хищник цеплялся за свою жертву и удерживал её порой возможно даже прокалывал жертве&nbsp;трахею&nbsp;или шейную&nbsp;артериюhttps://ruwikipediaorg/wiki/Велоцираптор	36	2
663	Это&nbsp;спортивная легкая куртка из синтетических тканей &ndash; эластана нейлона или полиэстера Часто для&nbsp;олимпийки&nbsp;используется рифленая ткань Отличительные черты &ndash; воротник-стойка и широкие манжеты-резинки Кроме того&nbsp;олимпийка всегда застегивается на молниюИзначально она была только до середины груди но сейчас олимпийки производят с молнией во всю длину Олимпийка отличается от толстовки отсутствием капюшона В то же время олимпийка &ndash; традиционная спортивная одежда родом из СССР которая стала популярной в 1980 году Все что было так или иначе связано с Олимпиадой пользовалось большим успехом и среди советских граждан и среди иностранцев которые приезжали на главное спортивное мероприятие мира Такая судьба ждала и олимпийки Самые первые такие вещи были чем-то средним между курткой и кофтой только из темно-синего трикотажа Спустя время появились разные расцветки дизайнеры стали добавлять разные декоративные элементы Олимпийки для женщин часто имеют драпировку чуть выше груди чтобы изделие лучше сидело От толстовок олимпийки отличаются тем что они застегиваются на молнию тогда как толстовки надеваются обычно через головуhttps://shopoglotcom/hoodie-sweatshirt-olympic-whats-the-difference	29	2
664	Бо́ди&nbsp;(англ&nbsp;bodysuit)&nbsp;&mdash; вид обтягивающей нижней одежды закрывающей верхнюю часть туловища похож на купальник или комбинацию майки и трусиков Может иметь короткие либо длинные рукава воротник-стойка может присутствовать или отсутствовать Характерная особенность боди отличающая его от&nbsp;леотарда&nbsp;&mdash; то что в паховой части оно застёгивается на&nbsp;кнопки&nbsp;или крючки Боди&nbsp;стринг&nbsp;или&nbsp;Т-фронт стринг как правило имеют промежностное отверстие смещенное вперед к области живота чтобы повысить комфорт пользователяВошло в моду в&nbsp;1980-е годы Является одеждой&nbsp;унисекс хотя в целом более распространено среди женщин Боди носят как нижнее белье в качестве спортивной одежды как верхнюю одежду с брюками или юбкой Имеются такие варианты боди как&nbsp;рубашка-боди&nbsp;блузка-боди&nbsp;водолазка-бодиСпециальной разновидностью является&nbsp;детское боди в котором застёжка внизу удобна для надевания и снимания&nbsp;подгузниковhttps://ruwikipediaorg/wiki/Боди_(одежда)	29	2
665	Куртка регби &mdash; это предмет одежды на кнопках с манжетами из трикотажной резинки и рукавами отличающимися по цветуРегби зародилась в университетских кругах&nbsp;в начале 20 века Отсюда и нашивки в виде большой буквы на левой части куртки &mdash; это первая буква Альма-матер Сначала куртку носили самые отважные студенты так как чтобы ее получить нужно было пройти испытание которое выбирали старшие члены университетской братии В 50-х годах куртки начали носить выдающиеся лица университета &ndash; участники бейсбольных и баскетбольных&nbsp;команд Она стала символом спортивного успеха Часто спортсмены накидывали куртку на плечи своей девушки проявляя так свою заботу и внимание Поэтому все девушки мечтали о такой куртке&nbsp;В 70-х куртки регби стали свободно продаваться в США Они быстро обрели&nbsp;популярность среди молодежи тк раньше были признаком избранности и заполучить такую куртку могли немногиеhttp://wearnissagecom/tipes-of-knitted-tops	29	2
666	Рубашка поло&nbsp;или&nbsp;тенниска&nbsp;&mdash; трикотажный предмет одежды имеющий короткую застёжку со стояче-отложным&nbsp;воротником&nbsp;и коротким рукавом Изготавливается из эластичной хлопчатобумажной ткани&nbsp;пике реже&nbsp;джерси Является повседневной и спортивной одеждой например для игры в&nbsp;теннис&nbsp;или&nbsp;гольф В некоторых странах с жарким климатом поло получила распространение в качестве офисной одежды Как и&nbsp;футболка рубашка поло изготовлена из трикотажного материала но отличается от неё наличием воротника и застёжки что и делает её трикотажной рубашкой Нередко имеется нагрудный карманСчитается что рубашку придумал в 1933 году&nbsp;французский&nbsp;теннисист&nbsp;Рене Лакост однако это версия от создателей бренда промоутеров фирмы&nbsp;Lacoste По другой версии история рубашки начинается в Англии и связана с местной игрой&nbsp;полоhttps://ruwikipediaorg/wiki/Тенниска	29	2
667	Ми́крою́бка&nbsp;&mdash; чрезвычайно короткая&nbsp;юбка которая по ширине превышает широкий&nbsp;пояс но короче&nbsp;мини-юбки Приблизительные размеры: в длину от 13&nbsp;см до 20&nbsp;см При длине менее 165&nbsp;см будет видна&nbsp;подъягодичная складкаМикроюбки бывают двух видов: плиссированные и джинсовые (деним)https://ruwikipediaorg/wiki/Микроюбка	29	2
668	Юбка-карандаш&nbsp;&mdash; узкая облегающая бедра юбка обычно длиной до коленаhttps://ruwikipediaorg/wiki/Юбка	29	2
669	Лак для ногте́й&nbsp;&mdash;&nbsp;косметическое&nbsp;средство предназначенное для нанесения на&nbsp;ногти&nbsp;пальцев&nbsp;рук а также&nbsp;ног Лаки для ногтей бывают декоративными и лечебными Последние как видно из названия направлены на решение проблем: они укрепляют ногти помогают справиться с расслоением грибком и другими неприятностями&nbsp;Перламутровый лакНа протяжении десятилетий лак с жемчужным сиянием был самым популярным &ndash; отчасти по той причине что например в Советском Союзе других было не достать В 2000-е про него забыли но несколько сезонов назад ведущие бренды позаботились о том чтобы перламутровый лак триумфально вернулся на бьюти-аренуМатовый лакОдин из самых горячих трендов последних лет &mdash; лаковое покрытие которое не блестит В продаже есть цветные лаки которые изначально гарантируют подобный эффект Но можно купить и прозрачное матовое покрытие способное превратить любой глянцевый лак в матовый&nbsp;ГлиттерЛак с крупными блестящими частичками в составе Особой популярностью пользуются прозрачные топ-покрытия с обильным глиттером готовые сделать любой маникюр праздничным за пару минут&nbsp;	33	2
670	Юбки с запахом могут быть длинными и короткими узкими и широкими они могут иметь внутренние карманы боковые складки вытачки и другие декоративные элементыhttps://wwwask4styleru/woman-styles-skirts/skirts-wrap-style	29	2
671	Балетки&nbsp;&mdash; классическая модель женских&nbsp;туфель&nbsp;с закрытым носком на плоской&nbsp;подошве&nbsp;или с маленьким устойчивым&nbsp;каблуком Балетки получили своё название за сходство с&nbsp;профессиональной обувью&nbsp;в&nbsp;балетеБалетки были созданы Сальваторе Капецио в конце&nbsp;XIX века&nbsp;в&nbsp;Нью-Йорке В 1949 году балетки попали на&nbsp;обложку&nbsp;модного&nbsp;журнала&nbsp;&laquo;Vogue&raquo;&nbsp;и обрели всемирную&nbsp;популярность&nbsp;благодаря&nbsp;киноэкрану где в них появлялись&nbsp;Одри Хепбёрн&nbsp;и&nbsp;Брижит Бардоhttps://ruwikipediaorg/wiki/Туфли_балетки	29	2
672	Как можно понять из названий&nbsp;уходовая косметика (или по-другому ее называют - ухаживающая) предназначена для ухода за кожей лица тела ногтями и волосами Она создана для поддержания красоты и молодости кожи а также для решения различных косметических проблем &ndash; от повышенной жирности до преждевременного старения Общее правило при выборе ухаживающей косметики &ndash; обязательно выбирать ее по типу кожи Средства для сухой кожи имеют более плотные текстуры зачастую содержат масла которые в свою очередь будут вызывать воспаления у обладательниц жирной кожи И наоборот &ndash; легкие текстуры средств для жирной и смешанной кожи не подойдут для кожи которой необходимо интенсивное питание	33	2
673	Сандалии&nbsp;(греч&nbsp;&sigma;&alpha;&nu;&delta;ά&lambda;&iota;&omicron;&nu;&nbsp;мн ч&nbsp;&sigma;&alpha;&nu;&delta;ά&lambda;&iota;&alpha;)&nbsp;&mdash; открытая лёгкая&nbsp;обувь подошва которой (часто без&nbsp;каблуков) закрепляется на ноге ремешками или верёвками Следует отличать от&nbsp;сандалет имеющих закрытый носок и задникСандалии&nbsp;&mdash; один из самых древних видов обуви у народов живших в тёплом климате Древнейшие сандалии (ок 10 тыс лет назад) хорошо сохранившиеся под слоем вулканического пепла обнаружены при раскопках&nbsp;пещеры Форт-Рок&nbsp;в штате&nbsp;Орегон (США) Также сандалии были распространены у древних вавилонян&nbsp;египтян&nbsp;израильтян&nbsp;греков&nbsp;и&nbsp;римлянhttps://ruwikipediaorg/wiki/Сандалии	29	2
674	Водонагреватель &mdash; устройство для непрерывного нагрева воды в местной системе водоснабжения Для нагрева воды водонагреватель использует жидкое твёрдое или газообразное топливо электроэнергию или теплоноситель от внешнего источника энергии По принципу действия водонагреватели делятся на накопительные и проточныеhttps://ruwikipediaorg/wiki/Водонагреватель	37	2
675	Уход за кожей - это комплекс практик которые поддерживают целостность кожи улучшают ее внешний вид и облегчают состояние кожи Они могут включать питание избегание чрезмерного пребывания на солнце и надлежащее использование смягчающих средствКожа представляет собой самую большую часть организма которая находится в постоянной работе в течение всей жизниСостояние кожи во многом зависит от возраста питания и образа жизни Ее здоровый и цветущий вид &mdash; результат хорошего самочувствия и постоянного ухода Лицо &mdash; самая открытая часть кожных покровов и поэтому оно нуждается в постоянном уходе	33	2
676	Вьетнамки&nbsp;&mdash;&nbsp;тапочки состоящие из резиновой подошвы и двух ремешков закрепляющиеся на ноге между большим и указательным пальцами[1]&nbsp;Разновидность сандалий Вьетнамки&nbsp;&mdash; традиционная обувь в большинстве&nbsp;восточноазиатских&nbsp;стран таких как&nbsp;Япония&nbsp;Китай&nbsp;Вьетнам Вьетнамки носят как женщины так и мужчиныНо появился такой вид обуви в древнем Египте Родоначальниками "вьетнамок" можно считать по праву Египетских рабов Они мастерили обувь из чего угодноВьетнамки как правило носят без носков на босые ноги однако в&nbsp;традиционном японском костюме&nbsp;вьетнамки-дзори&nbsp;носят вместе со специальными носками которые называются&nbsp;таби&nbsp;и имеют особую форму&nbsp;&mdash; большой палец в них отделён от остальныхhttps://ruwikipediaorg/wiki/Вьетнамки	29	2
677	Мокаси́ны&nbsp;(англ&nbsp;moccasins)&nbsp;&mdash;&nbsp;обувь&nbsp;североамериканских&nbsp;индейцев Название восходит к протоалгонкинскому &laquo;maxkeseni&raquo;&nbsp;&mdash; обувь К европейцам оно попало из восточно-алгонкинской&nbsp;языковой группы Сейчас это термин относится скорее к&nbsp;этнической&nbsp;принадлежности а не к конструктивным особенностям обуви так как этим названием объединяются довольно разнообразные варианты обуви индейцев А кроме того обувь аналогичных покроев имелась и имеется у многих народов мираСовременная обувь которую принято называть мокасинами&nbsp;&mdash; это несколько видов низкой или высокой обуви имеющей определённое сходство с некоторыми традиционными мокасинамиНаиболее распространены лёгкие туфли в виде низких мокасин отличающиеся вставкой-язычком на подъёме пришитой выступающим наружным швом; часто вокруг горловины пропущен декоративный шнурок; иногда имеется нарезка-бахрома и другие декоративные элементы В какой-то мере к ним близка универсальная другая обувь мокасинного стиля со сплошной толстой подошвой&nbsp;&mdash;&nbsp;лоферы&nbsp;и&nbsp;топ-сайдеры Многие образцы перечисленных моделей являются обувью&nbsp;унисексИмеют вид низких мокасин с мягкой подошвой модели первоначально предназначавшиеся для водителей автомобилей Их тонкая гибкая подошва усилена небольшими резиновыми накладкамиhttps://ruwikipediaorg/wiki/Мокасины	29	2
678	Несмотря на нежную текстуру молочко хорошо удаляет загрязнения и не травмирует даже чувствительную кожу Еще одно достоинство молочка &ndash; большое количество увлажняющих и питательных компонентов в составе Средство не нужно смывать (хотя после его применения можно умыться если такое желание есть)	33	2
679	В хорошей пенке должны присутствовать компонентов которые обеспечивают мягкое очищение и не нарушают pH-баланс Это средство с приятной текстурой больше подходит для ухода за сухой и чувствительной кожей А для жирной кожи которую отличает более плотная структура рогового слоя такое очищение может оказаться недостаточным Кроме того пенки не всегда справляются с демакияжом а частенько и не предназначены для него	33	2
680	Продукт для удаления загрязнения кожи и &laquo;старых&raquo; роговых чешуек (эксфолиация) Принцип действия &mdash; эмульгирование кожных жиров как у пенки и эмульсии &mdash; усилен механическим (абразивным) удалением &laquo;мертвых&raquo; клеток и покрывающего их загрязненного липидного матрикса Более глубокое воздействие чем у пенки и эмульсии Подходит для применения 1-2 раза в неделю у лиц с сухой и шелушащейся кожей (для лиц с чувствительной кожей &mdash; 1 раз в 2 недели)&nbsp;	33	2
681	Бэмбираптор&nbsp;(лат&nbsp;Bambiraptor)&nbsp;&mdash; род&nbsp;ящеротазовых&nbsp;динозавров&nbsp;из семейства&nbsp;дромеозаврид включающий&nbsp;единственный&nbsp;вид&nbsp;&mdash;&nbsp;Bambiraptor feinbergi Жили во времена&nbsp;верхнемеловой эпохи&nbsp;(849&mdash;706 млн лет&nbsp;назад) Ископаемые остатки найдены в штате&nbsp;Монтана&nbsp;(США)Первый скелет нашёл в 1993 году 14-летний мальчик Сначала его интерпретировали как молодого&nbsp;Saurornitholestes но в 2000 году учёные из&nbsp;Канзасского университета&nbsp;Йельского университета&nbsp;и университета Нового Орлеана отнесли его к новому роду и виду&nbsp;Bambiraptor feinbergi[3] Родовое название дано в честь героя&nbsp;известного мультфильма Диснея&nbsp;(из-за небольшого размера) а видовое&nbsp;&mdash; в честь богатой семьи которая выкупила экземпляр и предоставила его для исследованийРазмер&nbsp;голотипа&nbsp;составляет менее одного метра но похоже это молодая особь Не исключено что на самом деле бэмбираптор&nbsp;&mdash; действительно ювенильный&nbsp;SaurornitholestesКак и большинство дромеозаврид бэмбираптор имеет большой коготь на втором пальце задних ног Обладал отличным зрением и охотился стаями Ростом он был бы по колено современному человекуИсследования остатков бэмбираптора показали что он мог сводить пальцы рук в колечко что-то вроде знака &laquo;ОК&raquo; у людей Это позволяло ему держать добычу в руках и подносить её ко рту как делают некоторые современные млекопитающие https://ruwikipediaorg/wiki/Бэмбираптор	36	2
682	Ботфо́рты&nbsp;(фр&nbsp;bottes fortes&nbsp;букв&nbsp;&laquo;сильные сапоги&raquo;)&nbsp;&mdash;&nbsp;кавалерийские&nbsp;сапоги&nbsp;с длинными стоячими&nbsp;голенищами имеющие наверху пришивные клапаны (раструбы) закрывающие коленоИзначально были изобретены как обувь всадника помогающая ему длительное время находиться в&nbsp;седле: сапоги были жесткие по голенищу практически не гнулись ни в коленях ни в щиколоткахБотфорты являлись&nbsp;форменной&nbsp;военной обувью&nbsp;кавалеристов&nbsp;в странах Европы в Средние века в&nbsp;Русской армии&nbsp;использовались в XVII&mdash;XVIII веках в форменной одежде&nbsp;кирасир&nbsp;и&nbsp;драгун изредка&nbsp;&mdash; пехотинцевБотфорты также носились представителями высшего сословия&nbsp;дворянства Известно пристрастие к ботфортам&nbsp;Петра Ihttps://ruwikipediaorg/wiki/Ботфорты	29	2
683	Компью́тер &mdash; устройство или система способная выполнять заданную чётко определённую изменяемую последовательность операций Это чаще всего операции численных расчётов и манипулирования данными однако сюда относятся и операции ввода-вывода Описание последовательности операций называется программойhttps://ruwikipediaorg/wiki/Компьютер	35	2
684	Гоммаж &ndash; это очень нежный пилинг содержащий отшелушивающие компоненты и вещества которые удаляют грязь Средство очищает и выравнивает кожу и улучшает микроциркуляцию за счет небольшого массажного эффекта	33	2
685	Считается что днем кожа больше нуждается в увлажнении а ночью &mdash;&nbsp;в питании поэтому&nbsp;большинство питательных кремов &mdash; ночные Как правило их&nbsp;наносят за 1&ndash;15 часа до снаДля жирной проблемной кожи рекомендуются питательные средства с пометкой &laquo;некомедогенно&raquo; Слишком плотный по консистенции крем может закупорить поры мешая коже дышать Это чревато появлением прыщей отечности мешков под глазами	33	2
686	Лэптоп Эта категория видеомагнитофонов появилась в начале 2000-х годов От компактных предшественников их отличает наличие устройств локального отображения видео и звука что и предопределило такое название заимствованное у портативных компьютеров Также в отличие от компактных видеомагнитофонов &laquo;лэптопы&raquo; имеют полный набор монтажных функций и пригодны для оперативного видеомонтажа непосредственно на месте событий На таких аппаратах имеется откидной плоский монитор для контроля изображения и громкоговоритель для возможности прослушивания фонограммы Это избавляет от необходимости наличия отдельного монитора и позволяет сделать журналистский комплект действительно мобильным В некоторых случаях два &laquo;лэптопа&raquo; могут быть объединены в один блок и связаны через интерфейс RS-422 позволяя осуществлять полноценный монтаж Из современного видеопроизводства этот тип видеомагнитофонов также вытеснен компьютерамиhttps://ruwikipediaorg/wiki/Видеомагнитофон	35	2
687	Дома́шний кинотеа́тр &mdash; комплекс звуковоспроизводящего и видеооборудования потребительского класса установленный в частном жилом помещении для создания оптимальных условий просмотра видеоконтента в домашних условиях Основное назначение домашнего кинотеатра заключается в получении высокого качества изображения и звука приближенного к кинотеатральному и обеспечивающего аналогичный &laquo;эффект присутствия&raquo;https://ruwikipediaorg/wiki/Домашний_кинотеатр	35	2
688	Энциклопедический словарь лекарственных растений - включает официнальные растения входящие в Государственный реестр России Британскую травяную фармакопею фармакопеи западноевропейских и североамериканских стран а также некоторые растения из традиционных медицинских систем разрешенные к применению в западноевропейских странах и Северной Америкеhttps://wwwlitresru/raznoe/bolshoy-enciklopedicheskiy-slovar-lekarstvennyh-rasteniy-10243123/Кроме морфологического описания растений в статьях указаны их распространение сырье биологически активные вещества (с приведением формул) применение в аллопатической и гомеопатической медицинах Энциклопедический словарь содержит расширенные этимологические сведения о латинских названиях растенийhttps://wwwlitresru/raznoe/bolshoy-enciklopedicheskiy-slovar-lekarstvennyh-rasteniy-10243123/&nbsp;	26	2
689	Бытовая техника &mdash; электрические механические приборы которые выполняют некоторые бытовые функцииhttps://ruwikipediaorg/wiki/Бытовая техника	37	2
